ORDER_NUMBER|LINE_STATUS|PRODUCT_NUMBER|ORDERED_PIECES|SHIPPED_PIECES|BILL_OF_LADING
order-1547|Open|product-85|4000|2000|
order-1548|Closed|product-85|4000|1200|1235
order-1548|Closed|product-85|4000|2800|344
order-1549|Open|product-85|4000|1000|543543543
order-1549|Closed|product-85|4000|2800|543543
order-1550|Closed|product-852|1234|1234|bill-number
order-1551|Closed|product-852|1|0|
order-1552|Closed|product-852|4000|1200|12
order-1552|Open|product-852|4000|2000|
order-1553|Closed|product-852|4000|1200|1235
order-1553|Closed|product-852|4000|2800|344
order-1554|Open|product-852|4000|1000|543543543
order-1554|Closed|product-852|4000|2800|543543
order-1555|Closed|product-132|1234|1234|bill-number
order-1556|Closed|product-132|1|0|
order-1557|Closed|product-132|4000|1200|12
order-1557|Open|product-132|4000|2000|
order-1558|Closed|product-132|4000|1200|1235
order-1558|Closed|product-132|4000|2800|344
order-1559|Open|product-132|4000|1000|543543543
order-1559|Closed|product-132|4000|2800|543543
order-1560|Closed|product-842|1234|1234|bill-number
order-1561|Closed|product-842|1|0|
order-1562|Closed|product-842|4000|1200|12
order-1562|Open|product-842|4000|2000|
order-1563|Closed|product-842|4000|1200|1235
order-1563|Closed|product-842|4000|2800|344
order-1564|Open|product-842|4000|1000|543543543
order-1564|Closed|product-842|4000|2800|543543
order-1565|Closed|product-206|1234|1234|bill-number
order-1566|Closed|product-206|1|0|
order-1567|Closed|product-206|4000|1200|12
order-1567|Open|product-206|4000|2000|
order-1568|Closed|product-206|4000|1200|1235
order-1568|Closed|product-206|4000|2800|344
order-1569|Open|product-206|4000|1000|543543543
order-1569|Closed|product-206|4000|2800|543543
order-1570|Closed|product-341|1234|1234|bill-number
order-1571|Closed|product-341|1|0|
order-1572|Closed|product-341|4000|1200|12
order-1572|Open|product-341|4000|2000|
order-1573|Closed|product-341|4000|1200|1235
order-1573|Closed|product-341|4000|2800|344
order-1574|Open|product-341|4000|1000|543543543
order-1574|Closed|product-341|4000|2800|543543
order-1575|Closed|product-391|1234|1234|bill-number
order-1576|Closed|product-391|1|0|
order-1577|Closed|product-391|4000|1200|12
order-1577|Open|product-391|4000|2000|
order-1578|Closed|product-391|4000|1200|1235
order-1578|Closed|product-391|4000|2800|344
order-1579|Open|product-391|4000|1000|543543543
order-1579|Closed|product-391|4000|2800|543543
order-1580|Closed|product-317|1234|1234|bill-number
order-1581|Closed|product-317|1|0|
order-1582|Closed|product-317|4000|1200|12
order-1582|Open|product-317|4000|2000|
order-1583|Closed|product-317|4000|1200|1235
order-1583|Closed|product-317|4000|2800|344
order-1584|Open|product-317|4000|1000|543543543
order-1584|Closed|product-317|4000|2800|543543
order-1585|Closed|product-870|1234|1234|bill-number
order-1586|Closed|product-870|1|0|
order-1587|Closed|product-870|4000|1200|12
order-1587|Open|product-870|4000|2000|
order-1588|Closed|product-870|4000|1200|1235
order-1588|Closed|product-870|4000|2800|344
order-1589|Open|product-870|4000|1000|543543543
order-1589|Closed|product-870|4000|2800|543543
order-1590|Closed|product-508|1234|1234|bill-number
order-1591|Closed|product-508|1|0|
order-1592|Closed|product-508|4000|1200|12
order-1592|Open|product-508|4000|2000|
order-1593|Closed|product-508|4000|1200|1235
order-1593|Closed|product-508|4000|2800|344
order-1594|Open|product-508|4000|1000|543543543
order-1594|Closed|product-508|4000|2800|543543
order-1595|Closed|product-473|1234|1234|bill-number
order-1596|Closed|product-473|1|0|
order-1597|Closed|product-473|4000|1200|12
order-1597|Open|product-473|4000|2000|
order-1598|Closed|product-473|4000|1200|1235
order-1598|Closed|product-473|4000|2800|344
order-1599|Open|product-473|4000|1000|543543543
order-1599|Closed|product-473|4000|2800|543543
order-1600|Closed|product-137|1234|1234|bill-number
order-1601|Closed|product-137|1|0|
order-1602|Closed|product-137|4000|1200|12
order-1602|Open|product-137|4000|2000|
order-1603|Closed|product-137|4000|1200|1235
order-1603|Closed|product-137|4000|2800|344
order-1604|Open|product-137|4000|1000|543543543
order-1604|Closed|product-137|4000|2800|543543
order-1605|Closed|product-322|1234|1234|bill-number
order-1606|Closed|product-322|1|0|
order-1607|Closed|product-322|4000|1200|12
order-1607|Open|product-322|4000|2000|
order-1608|Closed|product-322|4000|1200|1235
order-1608|Closed|product-322|4000|2800|344
order-1609|Open|product-322|4000|1000|543543543
order-1609|Closed|product-322|4000|2800|543543
order-1610|Closed|product-118|1234|1234|bill-number
order-1611|Closed|product-118|1|0|
order-1612|Closed|product-118|4000|1200|12
order-1612|Open|product-118|4000|2000|
order-1613|Closed|product-118|4000|1200|1235
order-1613|Closed|product-118|4000|2800|344
order-1614|Open|product-118|4000|1000|543543543
order-1614|Closed|product-118|4000|2800|543543
order-1615|Closed|product-748|1234|1234|bill-number
order-1616|Closed|product-748|1|0|
order-1617|Closed|product-748|4000|1200|12
order-1617|Open|product-748|4000|2000|
order-1618|Closed|product-748|4000|1200|1235
order-1618|Closed|product-748|4000|2800|344
order-1619|Open|product-748|4000|1000|543543543
order-1619|Closed|product-748|4000|2800|543543
order-1620|Closed|product-56|1234|1234|bill-number
order-1621|Closed|product-56|1|0|
order-1622|Closed|product-56|4000|1200|12
order-1622|Open|product-56|4000|2000|
order-1623|Closed|product-56|4000|1200|1235
order-1623|Closed|product-56|4000|2800|344
order-1624|Open|product-56|4000|1000|543543543
order-1624|Closed|product-56|4000|2800|543543
order-1625|Closed|product-201|1234|1234|bill-number
order-1626|Closed|product-201|1|0|
order-1627|Closed|product-201|4000|1200|12
order-1627|Open|product-201|4000|2000|
order-1628|Closed|product-201|4000|1200|1235
order-1628|Closed|product-201|4000|2800|344
order-1629|Open|product-201|4000|1000|543543543
order-1629|Closed|product-201|4000|2800|543543
order-1630|Closed|product-900|1234|1234|bill-number
order-1631|Closed|product-900|1|0|
order-1632|Closed|product-900|4000|1200|12
order-1632|Open|product-900|4000|2000|
order-1633|Closed|product-900|4000|1200|1235
order-1633|Closed|product-900|4000|2800|344
order-1634|Open|product-900|4000|1000|543543543
order-1634|Closed|product-900|4000|2800|543543
order-1635|Closed|product-711|1234|1234|bill-number
order-1636|Closed|product-711|1|0|
order-1637|Closed|product-711|4000|1200|12
order-1637|Open|product-711|4000|2000|
order-1638|Closed|product-711|4000|1200|1235
order-1638|Closed|product-711|4000|2800|344
order-1639|Open|product-711|4000|1000|543543543
order-1639|Closed|product-711|4000|2800|543543
order-1640|Closed|product-807|1234|1234|bill-number
order-1641|Closed|product-807|1|0|
order-1642|Closed|product-807|4000|1200|12
order-1642|Open|product-807|4000|2000|
order-1643|Closed|product-807|4000|1200|1235
order-1643|Closed|product-807|4000|2800|344
order-1644|Open|product-807|4000|1000|543543543
order-1644|Closed|product-807|4000|2800|543543
order-1645|Closed|product-14|1234|1234|bill-number
order-1646|Closed|product-14|1|0|
order-1647|Closed|product-14|4000|1200|12
order-1647|Open|product-14|4000|2000|
order-1648|Closed|product-14|4000|1200|1235
order-1648|Closed|product-14|4000|2800|344
order-1649|Open|product-14|4000|1000|543543543
order-1649|Closed|product-14|4000|2800|543543
order-1650|Closed|product-203|1234|1234|bill-number
order-1651|Closed|product-203|1|0|
order-1652|Closed|product-203|4000|1200|12
order-1652|Open|product-203|4000|2000|
order-1653|Closed|product-203|4000|1200|1235
order-1653|Closed|product-203|4000|2800|344
order-1654|Open|product-203|4000|1000|543543543
order-1654|Closed|product-203|4000|2800|543543
order-1655|Closed|product-57|1234|1234|bill-number
order-1656|Closed|product-57|1|0|
order-1657|Closed|product-57|4000|1200|12
order-1657|Open|product-57|4000|2000|
order-1658|Closed|product-57|4000|1200|1235
order-1658|Closed|product-57|4000|2800|344
order-1659|Open|product-57|4000|1000|543543543
order-1659|Closed|product-57|4000|2800|543543
order-1660|Closed|product-144|1234|1234|bill-number
order-1661|Closed|product-144|1|0|
order-1662|Closed|product-144|4000|1200|12
order-1662|Open|product-144|4000|2000|
order-1663|Closed|product-144|4000|1200|1235
order-1663|Closed|product-144|4000|2800|344
order-1664|Open|product-144|4000|1000|543543543
order-1664|Closed|product-144|4000|2800|543543
order-1665|Closed|product-624|1234|1234|bill-number
order-1666|Closed|product-624|1|0|
order-1667|Closed|product-624|4000|1200|12
order-1667|Open|product-624|4000|2000|
order-1668|Closed|product-624|4000|1200|1235
order-1668|Closed|product-624|4000|2800|344
order-1669|Open|product-624|4000|1000|543543543
order-1669|Closed|product-624|4000|2800|543543
order-1670|Closed|product-691|1234|1234|bill-number
order-1671|Closed|product-691|1|0|
order-1672|Closed|product-691|4000|1200|12
order-1672|Open|product-691|4000|2000|
order-1673|Closed|product-691|4000|1200|1235
order-1673|Closed|product-691|4000|2800|344
order-1674|Open|product-691|4000|1000|543543543
order-1674|Closed|product-691|4000|2800|543543
order-1675|Closed|product-606|1234|1234|bill-number
order-1676|Closed|product-606|1|0|
order-1677|Closed|product-606|4000|1200|12
order-1677|Open|product-606|4000|2000|
order-1678|Closed|product-606|4000|1200|1235
order-1678|Closed|product-606|4000|2800|344
order-1679|Open|product-606|4000|1000|543543543
order-1679|Closed|product-606|4000|2800|543543
order-1680|Closed|product-680|1234|1234|bill-number
order-1681|Closed|product-680|1|0|
order-1682|Closed|product-680|4000|1200|12
order-1682|Open|product-680|4000|2000|
order-1683|Closed|product-680|4000|1200|1235
order-1683|Closed|product-680|4000|2800|344
order-1684|Open|product-680|4000|1000|543543543
order-1684|Closed|product-680|4000|2800|543543
order-1685|Closed|product-351|1234|1234|bill-number
order-1686|Closed|product-351|1|0|
order-1687|Closed|product-351|4000|1200|12
order-1687|Open|product-351|4000|2000|
order-1688|Closed|product-351|4000|1200|1235
order-1688|Closed|product-351|4000|2800|344
order-1689|Open|product-351|4000|1000|543543543
order-1689|Closed|product-351|4000|2800|543543
order-1690|Closed|product-528|1234|1234|bill-number
order-1691|Closed|product-528|1|0|
order-1692|Closed|product-528|4000|1200|12
order-1692|Open|product-528|4000|2000|
order-1693|Closed|product-528|4000|1200|1235
order-1693|Closed|product-528|4000|2800|344
order-1694|Open|product-528|4000|1000|543543543
order-1694|Closed|product-528|4000|2800|543543
order-1695|Closed|product-760|1234|1234|bill-number
order-1696|Closed|product-760|1|0|
order-1697|Closed|product-760|4000|1200|12
order-1697|Open|product-760|4000|2000|
order-1698|Closed|product-760|4000|1200|1235
order-1698|Closed|product-760|4000|2800|344
order-1699|Open|product-760|4000|1000|543543543
order-1699|Closed|product-760|4000|2800|543543
order-1700|Closed|product-466|1234|1234|bill-number
order-1701|Closed|product-466|1|0|
order-1702|Closed|product-466|4000|1200|12
order-1702|Open|product-466|4000|2000|
order-1703|Closed|product-466|4000|1200|1235
order-1703|Closed|product-466|4000|2800|344
order-1704|Open|product-466|4000|1000|543543543
order-1704|Closed|product-466|4000|2800|543543
order-1705|Closed|product-393|1234|1234|bill-number
order-1706|Closed|product-393|1|0|
order-1707|Closed|product-393|4000|1200|12
order-1707|Open|product-393|4000|2000|
order-1708|Closed|product-393|4000|1200|1235
order-1708|Closed|product-393|4000|2800|344
order-1709|Open|product-393|4000|1000|543543543
order-1709|Closed|product-393|4000|2800|543543
order-1710|Closed|product-838|1234|1234|bill-number
order-1711|Closed|product-838|1|0|
order-1712|Closed|product-838|4000|1200|12
order-1712|Open|product-838|4000|2000|
order-1713|Closed|product-838|4000|1200|1235
order-1713|Closed|product-838|4000|2800|344
order-1714|Open|product-838|4000|1000|543543543
order-1714|Closed|product-838|4000|2800|543543
order-1715|Closed|product-573|1234|1234|bill-number
order-1716|Closed|product-573|1|0|
order-1717|Closed|product-573|4000|1200|12
order-1717|Open|product-573|4000|2000|
order-1718|Closed|product-573|4000|1200|1235
order-1718|Closed|product-573|4000|2800|344
order-1719|Open|product-573|4000|1000|543543543
order-1719|Closed|product-573|4000|2800|543543
order-1720|Closed|product-127|1234|1234|bill-number
order-1721|Closed|product-127|1|0|
order-1722|Closed|product-127|4000|1200|12
order-1722|Open|product-127|4000|2000|
order-1723|Closed|product-127|4000|1200|1235
order-1723|Closed|product-127|4000|2800|344
order-1724|Open|product-127|4000|1000|543543543
order-1724|Closed|product-127|4000|2800|543543
order-1725|Closed|product-518|1234|1234|bill-number
order-1726|Closed|product-518|1|0|
order-1727|Closed|product-518|4000|1200|12
order-1727|Open|product-518|4000|2000|
order-1728|Closed|product-518|4000|1200|1235
order-1728|Closed|product-518|4000|2800|344
order-1729|Open|product-518|4000|1000|543543543
order-1729|Closed|product-518|4000|2800|543543
order-1730|Closed|product-131|1234|1234|bill-number
order-1731|Closed|product-131|1|0|
order-1732|Closed|product-131|4000|1200|12
order-1732|Open|product-131|4000|2000|
order-1733|Closed|product-131|4000|1200|1235
order-1733|Closed|product-131|4000|2800|344
order-1734|Open|product-131|4000|1000|543543543
order-1734|Closed|product-131|4000|2800|543543
order-1735|Closed|product-398|1234|1234|bill-number
order-1736|Closed|product-398|1|0|
order-1737|Closed|product-398|4000|1200|12
order-1737|Open|product-398|4000|2000|
order-1738|Closed|product-398|4000|1200|1235
order-1738|Closed|product-398|4000|2800|344
order-1739|Open|product-398|4000|1000|543543543
order-1739|Closed|product-398|4000|2800|543543
order-1740|Closed|product-205|1234|1234|bill-number
order-1741|Closed|product-205|1|0|
order-1742|Closed|product-205|4000|1200|12
order-1742|Open|product-205|4000|2000|
order-1743|Closed|product-205|4000|1200|1235
order-1743|Closed|product-205|4000|2800|344
order-1744|Open|product-205|4000|1000|543543543
order-1744|Closed|product-205|4000|2800|543543
order-1745|Closed|product-491|1234|1234|bill-number
order-1746|Closed|product-491|1|0|
order-1747|Closed|product-491|4000|1200|12
order-1747|Open|product-491|4000|2000|
order-1748|Closed|product-491|4000|1200|1235
order-1748|Closed|product-491|4000|2800|344
order-1749|Open|product-491|4000|1000|543543543
order-1749|Closed|product-491|4000|2800|543543
order-1750|Closed|product-930|1234|1234|bill-number
order-1751|Closed|product-930|1|0|
order-1752|Closed|product-930|4000|1200|12
order-1752|Open|product-930|4000|2000|
order-1753|Closed|product-930|4000|1200|1235
order-1753|Closed|product-930|4000|2800|344
order-1754|Open|product-930|4000|1000|543543543
order-1754|Closed|product-930|4000|2800|543543
order-1755|Closed|product-987|1234|1234|bill-number
order-1756|Closed|product-987|1|0|
order-1757|Closed|product-987|4000|1200|12
order-1757|Open|product-987|4000|2000|
order-1758|Closed|product-987|4000|1200|1235
order-1758|Closed|product-987|4000|2800|344
order-1759|Open|product-987|4000|1000|543543543
order-1759|Closed|product-987|4000|2800|543543
order-1760|Closed|product-168|1234|1234|bill-number
order-1761|Closed|product-168|1|0|
order-1762|Closed|product-168|4000|1200|12
order-1762|Open|product-168|4000|2000|
order-1763|Closed|product-168|4000|1200|1235
order-1763|Closed|product-168|4000|2800|344
order-1764|Open|product-168|4000|1000|543543543
order-1764|Closed|product-168|4000|2800|543543
order-1765|Closed|product-778|1234|1234|bill-number
order-1766|Closed|product-778|1|0|
order-1767|Closed|product-778|4000|1200|12
order-1767|Open|product-778|4000|2000|
order-1768|Closed|product-778|4000|1200|1235
order-1768|Closed|product-778|4000|2800|344
order-1769|Open|product-778|4000|1000|543543543
order-1769|Closed|product-778|4000|2800|543543
order-1770|Closed|product-187|1234|1234|bill-number
order-1771|Closed|product-187|1|0|
order-1772|Closed|product-187|4000|1200|12
order-1772|Open|product-187|4000|2000|
order-1773|Closed|product-187|4000|1200|1235
order-1773|Closed|product-187|4000|2800|344
order-1774|Open|product-187|4000|1000|543543543
